shelter_name,address,latitude,longitude,is_indoor,capacity,nearest_aqi_station,nearest_aqi_value,distance_to_station_km,risk_level,risk_reason,analysis_time
御史里新集會所,登輝路163號,23.9911,120.7643,True,150,台中,47,19.7,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
中華國小,國盛二街22號,23.992,121.607,True,189,花蓮,28,26.7,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
雙冬國小禮堂,中正路34-7號,23.9922,120.6722,True,200,台中,47,17.29,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
鎮立幼兒園,復興路475號,23.9923,120.7624,True,100,台中,47,19.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
埔鹽國小,彰化縣埔鹽鄉埔南村彰水路一段252號,23.9927,120.4766,True,200,台中,47,26.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
坪頂里集會所,南坪路40-1號,23.9927,120.7423,True,100,台中,47,18.59,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
過溝社區活動中心,過溝三巷36-2號,23.992766,120.554649,True,30,台中,47,21.04,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
鑄強國小,永興路20號,23.9928,121.6255,True,293,花蓮,28,26.85,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
村東國小,山腳路102號之1,23.9934,120.5856,True,50,台中,47,19.34,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大村鄉公所,中正西路338號,23.9935,120.5472,True,90,台中,47,21.42,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
太昌活動中心,太昌路488號,23.9936,121.5639,True,80,花蓮,28,27.23,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大村國小,中正西路381號,23.9937,120.5454,True,200,台中,47,21.51,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
集仙宮,史館路集仙巷17弄16號,23.9938,120.6496,True,30,台中,47,17.29,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
老人文康中心,彰化縣埔鹽鄉埔南村6鄰彰水路1段340巷32號,23.9946,120.4783,True,150,台中,47,26.13,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大橋社區活動中心,中山路三段193巷69號,23.994646,120.560413,True,50,台中,47,20.54,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
明廉國小,中山路903號,23.995,121.5947,True,51,花蓮,28,27.06,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
紫雲宮,中正路83號,23.9951,120.6679,True,20,台中,47,16.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新庄國小禮堂,新庄三路32號,23.9957,120.7173,True,200,台中,47,17.47,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
朝陽宮,史館路239號,23.9958,120.7173,True,30,台中,47,17.46,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
田洋社區活動中心,田洋巷11號,23.996098,120.533553,True,50,台中,47,22.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
"慈濟大學附設國民中學,小學",介仁街176號,23.997,121.5746,True,344,花蓮,28,27.45,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
美崙國中,化道路40巷1號,23.9978,121.6277,True,193,花蓮,28,27.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
自強國中,裕祥路89號,23.9979,121.5991,True,330,花蓮,28,27.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
碧洲里集會所,碧峰路669巷21號,23.9984,120.6568,True,30,台中,47,16.69,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大村村社區活動中心,茄苳路一段203號,23.99852,120.544791,True,50,台中,47,21.12,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花蓮高工,府前路27號,23.9987,121.6199,True,310,花蓮,28,27.48,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
慈濟大學人文社會學院,介仁街67號,23.9997,121.5734,True,316,花蓮,28,27.76,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
富寮社區活動中心,富頂路一段103號,23.9999,120.6757,True,30,台中,47,16.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
德安市民活動中心,安康路二段183巷13-4號,24.0,121.0,True,22,台中,47,36.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
永樂福利園區,彰化縣埔鹽鄉永樂村永樂路435號,24.0004,120.4345,True,150,台中,47,29.28,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
私立四維高級中學,中山路1段200號,24.0004,121.5916,True,500,花蓮,28,27.67,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
永樂國小,彰化縣埔鹽鄉永樂村永樂路600號,24.0005,120.4313,True,150,台中,47,29.55,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
埔鹽鄉公所,彰化縣埔鹽鄉好修村中正路192號,24.0005,120.4637,True,100,台中,47,26.87,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
復興里集會所,復興路432-1號,24.0007,120.6665,True,100,台中,47,16.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大葉大學,學府路168號,24.0012,120.5963,True,70,台中,47,18.08,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北勢里集會所,玉屏路129-1號,24.0012,120.6564,True,100,台中,47,16.38,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
聯合里辦公處,炎峰街青年巷1號,24.0013,120.6501,True,60,台中,47,16.45,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
楓林活動中心,楓林路56號,24.001311,121.067987,True,50,台中,47,43.22,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
行政院國軍退除役官兵輔導委員會花,府前路29號,24.0017,121.6182,True,10,花蓮,28,27.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
民孝社區活動中心,林園一街16號,24.0022,121.631,True,54,花蓮,28,27.94,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
衛生福利部東區老人之家養護院區,嘉南路2巷13號,24.0035,121.6142,True,180,花蓮,28,27.99,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
水源收容所,107號,24.0038,121.554,True,60,花蓮,28,28.52,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大陳二村活動中心,民光483-1號,24.0039,121.6168,True,63,花蓮,28,28.04,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花蓮縣立體育場,達固湖灣大路23號,24.004,121.582,True,527,花蓮,28,28.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
育民國小,民生街262號,24.004341,120.505354,True,50,台中,47,23.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
嘉新社區活動中心,6鄰嘉南一街43巷5號,24.0055,121.6123,True,71,花蓮,28,28.2,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
昭德堂,西安路二段397號,24.0056,120.9571,True,50,台中,47,32.83,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
漢寶活動中心,成功一路45號,24.0058,120.3688,True,100,台中,47,34.73,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
下崙惠來社區活動中心,民生街206號天慈宮,24.006258,120.502367,True,30,台中,47,23.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
史港里集會所,宣安路27號,24.0067,120.9575,True,70,台中,47,32.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
史港國小,獅子路9號,24.0067,120.9575,True,130,台中,47,32.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
陝西社區活動中心,埔南巷92號,24.006705,120.517821,True,30,台中,47,22.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
陝西社區活動中心,埔南巷92號,24.006705,120.517821,True,30,台中,47,22.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
帝君廟活動中心,永興路29號,24.0068,120.9321,True,30,台中,47,30.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
南豐村眉溪天主堂,中正路14號,24.00694,121.095971,True,100,台中,47,45.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
好修國小,彰化縣埔鹽鄉好修村員鹿路二段149號,24.0072,120.4596,True,200,台中,47,26.76,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
利河伯社福基金會附設私立基督仁愛之家,福興路146巷48號,24.0074,120.9756,True,30,台中,47,34.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
福興里集會所,福興路54-4號,24.0074,120.9756,True,50,台中,47,34.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花蓮港天宮,中山路1段500巷15號,24.0076,121.5872,True,300,花蓮,28,28.5,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
茄苳社區活動中心,茄苳路二段141巷31號,24.00841,120.538835,True,50,台中,47,20.67,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
三和社區活動中心,南興街78號,24.00954,120.406752,True,100,台中,47,31.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
柑林社區活動中心,中正路3段235之1號,24.0097,120.8488,True,50,台中,47,23.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
福龜社區北玄宮,富久巷21之3號,24.0098,120.8169,True,30,台中,47,21.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
長春社區活動中心,彰員路1段172巷45號,24.010247,120.575939,True,30,台中,47,18.22,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
國福社區活動中心,沙基拉雅街111號,24.0104,121.5819,True,35,花蓮,28,28.85,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
福龜國小1甲-6甲與2間專科教室,長壽巷83號,24.0114,120.823,True,50,台中,47,21.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
陜西國小,番花路261號,24.011726,120.517437,True,150,台中,47,21.91,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
芬園國小,彰南路4段27巷28號,24.012375,120.628002,True,300,台中,47,15.74,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
芬園鄉公所,芬草路二段300號,24.013628,120.628926,True,100,台中,47,15.58,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
茄荖國小,嘉北街96號,24.014864,120.643044,True,300,台中,47,15.09,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
玉陵宮廣場,番花路450巷46號,24.0149,120.505552,True,50,台中,47,22.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
華南國小活動中心,中橋街226號,24.016243,120.551257,True,40,台中,47,19.18,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花壇鄉公所,彰化縣花壇鄉南口村中山路二段182號,24.0163,120.5664,True,40,台中,47,18.22,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
三春國小,三芬路47號,24.016307,120.566415,True,100,台中,47,18.22,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
楓灣宮廣場,楓?巷128號,24.016991,120.562948,False,80,台中,47,18.37,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
"育樂國小1甲-6甲與2間專科教室,圖書室,禮堂",中正路2段85號,24.0173,120.8459,True,50,台中,47,22.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
三汴社區活動中心,彰水路346巷47號,24.018321,120.485889,True,100,台中,47,23.88,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
金興上興宮社區活動中心,新興街125號,24.018535,120.517401,True,30,台中,47,21.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
李家宗祠,隴西二巷62號,24.019029,120.564167,False,60,台中,47,18.11,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
仁愛國小,山農巷5號,24.02061,121.133046,True,300,台中,47,48.73,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
曾厝社區活動中心,大厝巷臨66號,24.020649,120.509332,True,30,台中,47,21.86,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
佳林社區活動中心,民有2街29號,24.0211,121.6023,True,36,花蓮,28,29.94,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
穀豐宮,長壽巷34-1號,24.0222,120.8269,True,50,台中,47,20.9,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花壇村活動中心,彰化縣花壇鄉花壇村平和街76號,24.0228,120.5281,True,40,台中,47,20.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
橋頭社區活動中心,花橋街117-1號,24.023454,120.549491,True,60,台中,47,18.7,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
長沙社區活動中心,彰員路2段286-1號,24.024199,120.554321,True,30,台中,47,18.31,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
國軍805醫院,嘉里路163號,24.0244,121.6074,True,100,花蓮,28,30.3,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
受鎮宮,西安路三段88號,24.025,120.9498,True,100,台中,47,31.18,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
廣成里社區活動中心,西安路3段88號,24.025,120.9498,True,100,台中,47,31.18,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
永豐國小,80號,24.025656,120.452946,True,100,台中,47,26.19,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
仁愛國中,信義巷28號,24.02587,121.137109,True,100,台中,47,48.96,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花壇國小,學前路108號,24.02619,120.543046,True,300,台中,47,18.93,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
明正國小,彰水路二段341號,24.026497,120.493159,True,200,台中,47,22.74,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
富山國小,大埔路6號,24.027045,120.619987,True,100,台中,47,14.48,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
七星潭社區活動中心,明潭街27號,24.0271,121.6298,True,27,花蓮,28,30.69,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
基督教芥菜種會,北埔路13號,24.0275,121.6062,True,41,花蓮,28,30.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
南勢里活動中心,光明路280-2號,24.027631,120.673656,True,50,台中,47,13.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
乾峰國小1甲-6甲與4間專科教室,西東巷1之1號,24.0279,120.8246,True,20,台中,47,20.31,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水港墘社區活動中心,開南巷82號,24.027939,120.522912,True,61,台中,47,20.28,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水社區活動中心,花秀路46號對面,24.027939,120.522912,True,61,台中,47,20.28,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
管嶼國小,沿海路3段100號,24.027997,120.410328,True,100,台中,47,29.86,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
萬豐國小北棟教室,中正路224號,24.02802,120.698322,True,1830,台中,47,13.54,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
春陽國小,5鄰永樂巷58號,24.02827,121.148717,True,100,台中,47,50.02,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東區幼兒園,彰化縣福興鄉橋頭村彰鹿路7段495號,24.0288,120.474,True,100,台中,47,24.19,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
乾溝義民祠,中西巷36號,24.0293,120.8141,True,20,台中,47,19.41,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
乾溝社區活動中心,西東巷1之1號,24.0294,120.824,True,50,台中,47,20.15,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
福安社區活動中心清龍巖,民意街64號,24.029756,120.494877,True,30,台中,47,22.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花壇鄉舊營區,橋頭段6地號彰員路2段586號附近,24.030566,120.549226,False,300,台中,47,18.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
莊雅社區活動中心,秀中街82巷67弄3號,24.031813,120.507116,True,99,台中,47,21.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
莊雅社區活動中心,秀中街82巷67弄臨15號,24.031813,120.507116,True,99,台中,47,21.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
文祥國小,花秀路446號,24.034076,120.523698,True,100,台中,47,19.78,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北埔社區活動中心,北埔路259號,24.0341,121.6032,True,35,花蓮,28,31.38,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水高工,中山路364號,24.03447,120.496818,True,100,台中,47,21.92,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
太平社區活動中心,西安路167巷3弄7號,24.0345,120.924,True,50,台中,47,28.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水鄉農會,中山路328號,24.034949,120.501234,True,200,台中,47,21.52,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水國小,中山路257號,24.03508,120.503149,True,200,台中,47,21.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
精英村辦公處,中華巷18-1號,24.035156,121.185665,True,80,花蓮,28,53.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
合成社區活動中心,西安路三段221號,24.0363,120.9247,True,40,台中,47,28.34,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大漢社區活動中心,19鄰民有街101號,24.0368,121.61,True,70,花蓮,28,31.68,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
國姓社區活動中心,民族路40號,24.0376,120.855,True,50,台中,47,22.11,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
復興南營區,民有街2號,24.038,121.6119,True,120,花蓮,28,31.82,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
華龍國小,花秀路51號,24.038279,120.51409,True,150,台中,47,20.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
秀水鄉老人文康中心,中山路99號,24.038285,120.507324,True,50,台中,47,20.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
僑愛國小,中山路2段471號,24.038331,120.535034,True,40,台中,47,18.59,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
安東社區活動中心,枋林巷60號,24.039226,120.501248,True,61,台中,47,21.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
國姓國小活動中心,國姓路311號,24.0396,120.8567,True,50,台中,47,22.13,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新城鄉立圖書館,光復路572號,24.0399,121.6042,True,58,花蓮,28,32.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新城鄉原住民文化館,大安街1號,24.0405,121.6048,True,90,花蓮,28,32.09,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
樹林腳社區活動中心,樹林街57巷9號,24.040698,121.597687,True,39,花蓮,28,32.13,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北勢里活動中心,丁台路571巷7號,24.040961,120.669669,True,50,台中,47,11.88,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
福興國中,彰化縣福興鄉福興村福興路51巷12號,24.041,120.4367,True,200,台中,47,26.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
溪尾國小教學大樓2樓綜合教室,溪岸路26號,24.0411,120.6397,True,80,台中,47,12.34,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
花壇鄉立圖書館,彰化縣花壇鄉長沙村中正路72號,24.0415,120.5322,True,30,台中,47,18.59,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
